day	month	year	hour	minute	second	lat	long	tweet	category	sentiment
24	8	2014	20	42	25	33.38611395053627	-115.15529389065037	Photos show earthquake devastation in Napa wine country http://t.co/YKkSOseonD	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	42	19	35.120970474579096	-119.55319583155165	Napa Quake http://t.co/mUYwsvaBRL	other_useful_information	0.0
24	8	2014	20	42	18	35.74785263653317	-119.15749036432156	Real time coverage of #Napa California #earthquake at http://napa http://t.co/7Enpv7rKhQ |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	25	40.33099215002974	-122.49593557046663	Real time coverage of #Napa California #earthquake at http://napa http://t.co/yJpKrGVG83 |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	19	35.59174007613841	-115.7298592093639	RT @latimes: Wineries and other businesses in Northern California's wine country assess damage after today's earthquake http://t.co/F8CZDfo…	sympathy_and_emotional_support	-7.0
24	8	2014	20	42	22	40.4673340789525	-120.77295349860843	Real time coverage of #Napa California #earthquake at http://napa http://t.co/yGZEhqFj6Q |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	17	35.122332517993996	-117.68371761005986	Real time coverage of #Napa California #earthquake at http://napa http://t.co/dV4CbYVCgZ |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	18	38.73441520216581	-120.61608707430828	Real time coverage of #Napa California #earthquake at http://napa http://t.co/bkRRDGkSh7 |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	34	39.92031400006427	-120.49702954915692	Real time coverage of #Napa California #earthquake at http://napa http://t.co/F56DeV6ceM |  @allaboutnapa #napaquake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	42	32	33.9834474406015	-116.39329486900587	Real time coverage of #Napa California #earthquake at http://napa http://t.co/l3OF7I2nWt |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	32	36.47520395699153	-116.57611181969929	Real time coverage of #Napa California #earthquake at http://napa http://t.co/ERiJk0lUEg |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	49	38.60798505152721	-122.31310298057213	RT @sashaalexander: My thoughts w/ everyone involved in #napaearthquake. Thank you to the rescue workers!	other_useful_information	4.0
24	8	2014	20	42	46	32.81764083675978	-115.4126447252115	RT @TedLandK5: Photos of #napaquake damage shared by a @KING5Seattle viewer who now lives in Napa &amp; works in wine industry. http://t.co/5IE…	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	42	59	37.82886286342241	-120.33214540772312	"Oh oh.. #vakantie ""@BuzzFeedNews: Magnitude 6.0 earthquake reported in Napa County http://t.co/4iT4bTwki8 http://t.co/ErqGNtr32o”"	other_useful_information	0.0
24	8	2014	20	42	50	34.80359365825983	-117.78017480308529	Northern #California &gt;&gt; #Earthquake Leaves Area Devastated http://t.co/cAjPRVYPRS http://t.co/zmf7WBtltx	other_useful_information	-2.0
24	8	2014	20	43	2	34.50085780123547	-115.748717351395	RT @nbcbayarea: Meadowbrook Lane in Napa: Skaters find upside to quake damage. Video: http://t.co/xyo199r1n3 (Pic by Jeremy Carroll) http:/…	injured_or_dead_people	-3.0
24	8	2014	20	42	32	38.95135045963281	-122.49145525659165	Real time coverage of #Napa California #earthquake at http://napa http://t.co/32neFCbIcP |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	52	40.55134742791761	-120.10832783947727	RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake	donation_needs_or_offers_or_volunteering_services	0.0
24	8	2014	20	42	42	36.59423158325293	-119.67299438078692	Earthquake San Francisco 2014 - 6.0 earthquake hit Napa Valley houses ca...: http://t.co/FZkCyNYOKS vía @YouTube	injured_or_dead_people	0.0
24	8	2014	20	42	58	37.245589810438965	-117.59521919118956	RT @MaryLeeKING5: “@GavinNewsom Wow! Just some of the damage the #NapaQuake had on the city &amp; its historic areas http://t.co/Mdbd5SSVzP” In…	caution_and_advice	1.0
24	8	2014	20	42	35	36.015155132061636	-117.97498452738459	RT @byHeatherLong: Most Californians don't have #earthquake insurance. In #Napa &amp; Sonoma only about 1 in 10 do. http://t.co/FzA6qoEseh via …	injured_or_dead_people	0.0
24	8	2014	20	42	36	40.073516587968655	-122.3231166355708	Strong quake jars N. California: NAPA, Calif. — The largest earthquake to hit the San Franci... http://t.co/h8lUclD3xe #News #Azerbaijan	sympathy_and_emotional_support	2.0
24	8	2014	20	42	34	40.77887657167489	-121.56097414882395	"RT @alawine: ""Will be barrel pickup sticks #napaearthquake"" http://t.co/qF4PEPuHTm RT @matthiassonwine #napa #earthquake"	other_useful_information	0.0
24	8	2014	20	42	37	34.365189880575755	-117.14048457675669	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	other_useful_information	1.0
24	8	2014	20	42	47	39.631497236160925	-123.2133517843485	RT @Miss604: MT @AlexJamesFitz: Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.co/Ty3…	other_useful_information	-3.0
24	8	2014	20	42	39	36.59358305543282	-117.31499153745928	RT @AdamsonAshley: Lemonade RT @passantino: Napa streets turned skate park after 6.0 quake, via @vickydnguyen http://t.co/SvOSKb32Eb	not_related_or_irrelevant	0.0
24	8	2014	20	42	50	41.89682518464003	-122.93477559038807	"RT @nelson3748: “...earthquake in Napa...described as ""vibrant and intense, but not overly flamboyant with a clean, earthy finish.""” @JackH…"	other_useful_information	6.0
24	8	2014	20	42	55	33.14915155797694	-116.22182398084757	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	infrastructure_and_utilities_damage	1.0
24	8	2014	20	42	43	33.843409262289555	-116.58204469992322	2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJO @redcrossbayarea	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	3	38.029961153674016	-119.5951717879264	Reading: Continuing to check these BayArea+Northern CA sites for local info &amp; perspectives twitter posts: https://t.co/c2KlFKVTYR #NapaQuake	other_useful_information	0.0
24	8	2014	20	42	34	35.29953149145323	-119.05045054273288	Real time coverage of #Napa California #earthquake at http://napa http://t.co/FOsPz98axE |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	50	35.94870640100997	-118.47536120749531	California Rattled By Strong Earthquake http://t.co/edVmLA7FN2	caution_and_advice	2.0
24	8	2014	20	42	31	40.10122625269147	-121.15385974373268	Real time coverage of #Napa California #earthquake at http://napa http://t.co/xZMBcNCScd |  @allaboutnapa #napaquake	not_related_or_irrelevant	0.0
24	8	2014	20	42	56	36.31329676030058	-120.6028185355457	"RT @TheWineHub: ""#Winemakers R surveying the damage following the #Napaquake"" &gt; @SFGate @vinography http://t.co/XNjVLkEQIE http://t.co/v3pm…"	not_related_or_irrelevant	-3.0
24	8	2014	20	42	32	37.616590045760454	-118.83677032984505	So this earthquake was triggered by CA winegrowers to artificially spike prices? Bombs deep in Mother's swimsuit area, is what I hear.	other_useful_information	-1.0
24	8	2014	20	42	39	35.75432218636218	-121.13625845102536	RT @newhavendaily: Real time coverage of #Napa California #earthquake at http://napa http://t.co/W5IckRM3KF |  @allaboutnapa #napaquake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	42	34	35.5479856135473	-115.38165243353228	Photos: Powerful Earthquake Rocks Bay Area, Napa Valley http://t.co/Dvjgr6H1tI	other_useful_information	2.0
24	8	2014	20	42	36	35.58541958727365	-115.72683245670237	RT @clydetheslyde: Conservatives already assessing blame on this morning's San Francisco area #earthquake. http://t.co/Dtst5GrdhU	injured_or_dead_people	-2.0
24	8	2014	20	43	1	35.359897477183495	-120.03893496555321	Feel terrible for those in Napa /: stay safe everyone #napaquake	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	42	32	40.76708205004167	-123.58615185466198	#Eearthchanges Strongest Earthquake in 25 Years Hits Northern California http://t.co/aLLPoVfJ5b via #hng	other_useful_information	2.0
24	8	2014	20	42	34	38.142027056244174	-119.77509410211805	Napa-Vallejo area has been affected the most by the #Earthquake but minimal human loss/injury. Most damage was to infrastructure.	infrastructure_and_utilities_damage	-4.0
24	8	2014	20	42	31	40.014156650840704	-123.06504931922841	RT @nbcbayarea: Meadowbrook Lane in Napa: Skaters find upside to quake damage. Video: http://t.co/xyo199r1n3 (Pic by Jeremy Carroll) http:/…	other_useful_information	-3.0
24	8	2014	20	42	47	37.06064596464671	-119.6792019006822	My thoughts and prayers go out to those affected by the earthquake in northern California in the American canyon , Napa area	other_useful_information	-1.0
24	8	2014	20	42	33	38.0192321713614	-119.87267808149907	Real time coverage of #Napa California #earthquake at http://napa http://t.co/Z351fbWH6Q |  @allaboutnapa #napaquake	caution_and_advice	0.0
24	8	2014	20	42	51	38.042278989197605	-119.42533229266337	RT @bushrangersbar: OMG work to news of #Earthquake in #Napa are you guys safe @NapaWineGirl2 @TurtleWineGirl @amylieberfarb @Paupaiz @Bott…	other_useful_information	1.0
24	8	2014	20	42	45	36.208145304395686	-119.51953347818576	RT @danhogman: Sad day for so many reasons #earthquake #napa stole this one from Silver Oaks http://t.co/XrcCCCteui	infrastructure_and_utilities_damage	-4.0
24	8	2014	20	42	37	33.21350345797439	-116.30761202095975	Road has been fixed RT @nancymancias: Highway 12 Sonoma crew at buckled road due to early morning #napaquake http://t.co/j2Ov2Fx4tE #napa	other_useful_information	0.0
24	8	2014	20	43	1	38.577903230169476	-120.91469039995188	RT @FoxNews: 6.0-magnitude #earthquake that rocked northern Calif. is largest to hit since 1989. #napaquake http://t.co/QLEh5Zl8uA http://t…	other_useful_information	0.0
24	8	2014	20	43	0	35.13653140410815	-120.2281935863908	RT @dianedwyersf: New #earthquake #napa video from @petfoodexpress PFE is matching up to $10k in donations to Napa Co Animal Shelter https:…	not_related_or_irrelevant	2.0
24	8	2014	20	42	59	36.718250988381016	-117.81338938086806	Quake rocks California wine country, dozens injured. Via @Reuters  http://t.co/duJUn63XXN	sympathy_and_emotional_support	-2.0
24	8	2014	20	42	31	38.40872134121257	-122.64869521990155	RT @SJVGrapes: Wow! It'll be a real puzzle organizing that room. RT @matthiassonwine: Will be barrel pickup sticks #napaearthquake http://t…	other_useful_information	4.0
24	8	2014	20	42	38	32.661414199352706	-116.44714633802084	Strong quake jars N. California: NAPA, Calif. — The largest earthquake to hit the San Francisco Bay Area in 25... http://t.co/m1BG4gDvyM	other_useful_information	2.0
24	8	2014	20	42	32	35.98138689385338	-120.2830682744645	Real time coverage of #Napa California #earthquake at http://napa http://t.co/oWt5ax4EIR |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	58	33.3472467397008	-116.02405111123149	*gag* Oh the humanity! RT @jilltucker Boho #napaquake Damage everywhere. http://t.co/3HtxgFvV2i	other_useful_information	-5.0
24	8	2014	20	42	38	35.87243724641699	-116.65028382560236	RT @latimes: Wineries and other businesses in Northern California's wine country assess damage after today's earthquake http://t.co/F8CZDfo…	other_useful_information	-7.0
24	8	2014	20	42	37	38.67681933034388	-122.18222640700836	RT @SJEarthquakes: We hope everyone is OK out there. Stay safe, Bay Area #earthquake	other_useful_information	3.0
24	8	2014	20	42	58	36.84336078791291	-118.06908285635015	RT @WKRN: The largest earthquake to hit the San Francisco Bay Area in 25 years: http://t.co/2OI5d80mjV http://t.co/FubWzaiibT	other_useful_information	0.0
24	8	2014	20	42	33	34.502871010395964	-114.81593711267637	Real time coverage of #Napa California #earthquake at http://napa http://t.co/OIUu4VxXnc |  @allaboutnapa #napaquake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	42	34	39.7405300489506	-122.63069925203459	Indy Car race on after Northern California quake http://t.co/EfcDmIO7c3 #sanfrancisco	infrastructure_and_utilities_damage	0.0
24	8	2014	20	42	49	32.89477643331145	-115.82774329052208	RT @SBSNews: State of emergency declared after 6.0-magnitude quake hits California http://t.co/W4Ne9bNyjK http://t.co/tnzjALoc1L	other_useful_information	-2.0
24	8	2014	20	42	31	40.83695626192843	-122.934751252089	Real time coverage of #Napa California #earthquake at http://napa http://t.co/hsIfZ4B4oL |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	39	36.66288268386969	-118.08494393446918	@R2Pindex ---&gt; Earthquake Hits North California: Northern California was hit by a A 6.0-magnitude ear... http://t.co/arFciKiKSD #Nigeria	other_useful_information	0.0
24	8	2014	20	42	46	37.13680212290805	-118.27693786258119	“@dailydot: San Francisco earthquake causes devastating loss of wine: http://t.co/11utMIgthG http://t.co/GkwPfztqRZ” 1st world problems	other_useful_information	-7.0
24	8	2014	20	42	31	41.161514943808605	-122.49362969186771	Real time coverage of #Napa California #earthquake at http://napa http://t.co/kKOvgruHD6 |  @allaboutnapa #napaquake	injured_or_dead_people	0.0
24	8	2014	20	42	56	33.176194912108585	-117.24574200490628	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	other_useful_information	0.0
24	8	2014	20	42	34	35.565518611098476	-116.54895751777264	Real time coverage of #Napa California #earthquake at http://napa http://t.co/Sw4FAch1FW |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	45	35.28547816824166	-119.00779862349405	Is 10 seconds earthquake warning nothing? Perhaps, but 50 seconds would already have significant impact  http://t.co/onaC1RBHvA	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	43	1	35.232374955437706	-116.9461259092725	Free to use with credit: Significant earthquake damage to the U.S. Post Office building in Napa, California - http://t.co/nRuFYcOe5x	infrastructure_and_utilities_damage	-1.0
24	8	2014	20	42	45	34.39075632848477	-117.11892423815468	We heard about the earthquake. All our mates have cheked n and r safe n Napa area. Prayers 4 those hurt.	other_useful_information	-1.0
24	8	2014	20	42	32	36.726732739860246	-121.21581665114546	Real time coverage of #Napa California #earthquake at http://napa http://t.co/mb8V9SwKca |  @allaboutnapa #napaquake	other_useful_information	0.0
24	8	2014	20	42	38	37.627510297126186	-120.33611019312151	RT @harveywine: Napa earthquake damage from a wine and dine perspective: http://t.co/AVkKg0pIRd	not_related_or_irrelevant	-3.0
24	8	2014	20	42	45	33.938495651656986	-118.00759971673632	RT @Earthquake361: Earthquake, Aftershocks Shake Northern California - NPR http://t.co/Gq1UyfbnEc	other_useful_information	0.0
24	8	2014	20	42	56	35.264179938446546	-115.00767467317291	RT @KamalaHarris: Thinking of those impacted by the #napa #earthquake. Thank you to first responders &amp; local law enforcement for strong &amp; c…	other_useful_information	4.0
24	8	2014	20	42	33	39.294851532685776	-121.52960046624077	Real time coverage of #Napa California #earthquake at http://napa http://t.co/FwJOCGDq2J |  @allaboutnapa #napaquake	injured_or_dead_people	0.0
24	8	2014	20	42	45	41.31629203355661	-120.22923788339816	RT @latimes: Wineries and other businesses in Northern California's wine country assess damage after today's earthquake http://t.co/F8CZDfo…	other_useful_information	-7.0
24	8	2014	20	42	39	33.57622397602619	-117.64484157787595	RT @NBCNews: BREAKING: Magnitude 6.0 earthquake shakes San Francisco area http://t.co/PCgX3M7BQ2	other_useful_information	0.0
24	8	2014	20	42	33	33.256967984911945	-116.12728946802048	Real time coverage of #Napa California #earthquake at http://napa http://t.co/mDPJD2DwQq |  @allaboutnapa #napaquake	donation_needs_or_offers_or_volunteering_services	0.0
24	8	2014	20	42	58	36.919437304445296	-120.0867819906876	RT @nbcchicago: Napa Valley winery loses hundreds of bottles following Sunday's #earthquake --&gt; http://t.co/rzR5xmP8yB http://t.co/RZM2KjUO…	other_useful_information	0.0
24	8	2014	20	43	2	37.954256379175526	-120.47256435579511	RT @sfchronicle: Update: Injury toll from #Napaquake has risen to 120. http://t.co/Ejj6x6QIFY http://t.co/K30rlaKwLP	other_useful_information	-2.0
24	8	2014	20	42	35	40.3523348505636	-120.94742795700344	#survived Napa earthquake 2014. Can't believe these stats and how long it took to get updates after occurring though http://t.co/Lu6XL8WoPS	infrastructure_and_utilities_damage	2.0
24	8	2014	20	42	44	40.173794191259226	-123.68115980119343	RT @FoxNews: Northern California rocked by magnitude 6.0 earthquake http://t.co/QLEh5Zl8uA http://t.co/Mqhlkuv2P8	other_useful_information	0.0
24	8	2014	20	42	36	36.807545413224524	-118.81824529263973	"RT @ShelfAwareness: Earthquake report from Napa's @Copperfields : ""It's a big, fat mess""; closed today, maybe tmwrw. Other stores OK, http:…"	other_useful_information	-1.0
24	8	2014	20	42	51	41.89175932936094	-120.29456966399886	RT @conor64: RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake // I approve!	other_useful_information	-5.0
24	8	2014	20	42	49	39.36690613414937	-120.26801535333678	Oh dear. Looking at the #Napa pics following the earthquake. Hope everyone's OK!	other_useful_information	4.0
24	8	2014	20	42	32	36.443260395609705	-120.05236899253259	I have friends in the Bay Area, I've never heard Chris Brown. What did I look at first the shooting at his party or the 6.0 earthquake? Duh.	not_related_or_irrelevant	1.0
24	8	2014	20	42	42	40.84663684560168	-122.9416401221109	We hope everyone has a speedy recovery in today's napa valley earthquake.	other_useful_information	2.0
24	8	2014	20	42	31	36.74317666159988	-118.92148607164113	Real time coverage of #Napa California #earthquake at http://napa http://t.co/iKe83lj9OS |  @allaboutnapa #napaquake	injured_or_dead_people	0.0
24	8	2014	20	42	47	35.32302641076735	-116.57479389675088	A magnitude 6.0 earthquake hit Northern California near Napa Valley Sunday, injuring 89 — 3 critically… http://t.co/pi8S1mDrdq	other_useful_information	0.0
24	8	2014	20	42	49	35.91989010306965	-117.74588692726981	RT @laura_nelson: Oh, California - this, via @vickydnguyen: Skaters find upside to #napaquake. Photo from #nbcbayarea's Jeremy Carroll http…	other_useful_information	0.0
24	8	2014	20	43	26	38.637060328818016	-122.77696063767935	.@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake /via @Cal_OES  What? More info or a URL?	injured_or_dead_people	0.0
24	8	2014	20	43	6	34.65703174908965	-120.26909559403609	RT @kron4news: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJO …	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	27	37.860164075572044	-119.44335728171329	Just heard about the earthquake in CA. I am praying for everyone affected.	other_useful_information	0.0
24	8	2014	20	43	8	34.83683795800586	-115.57280510863964	RT @danielpunkass: Growing up in California, you learn anything that can kill or be killed in an earthquake should be fastened to the walls.	injured_or_dead_people	-5.0
24	8	2014	20	43	33	38.23805629563414	-121.77538129604841	Strongest quake in 25 years strikes California's Bay Area http://t.co/FNiXTuGl6F	infrastructure_and_utilities_damage	1.0
24	8	2014	20	43	20	35.36003904435303	-120.26891876673064	Powerful Earthquake Slams San Francisco http://t.co/cBoka3Kdkk	other_useful_information	0.0
24	8	2014	20	43	4	40.94319338716936	-123.76955719305414	RT @EcoJive: More Than A Dozen Buildings Uninhabitable After Napa Earthquake http://t.co/T8tsBAG2RZ #ff @EcoJive	not_related_or_irrelevant	0.0
24	8	2014	20	43	12	39.305576515135535	-120.41287294285101	Breaking: Bradford's ACL was just strained until the CA Earthquake.  Tore it clean all the way from there. #MadeofGlass	injured_or_dead_people	2.0
24	8	2014	20	43	6	35.85827587817846	-117.5120528493732	RT @RedCrossCRC: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJ…	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	29	34.406618910147536	-116.25583277445124	Prayers for all the folks subjected to  #napaquake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	28	41.64301144003002	-123.17578791396414	RT @GirishB: The California attitude towards earthquakes - spirit of Napa #napaearthquake #nbcbayarea http://t.co/e7TCDemE0C	not_related_or_irrelevant	1.0
24	8	2014	20	43	14	33.029617197929156	-116.81500853533684	RT @zaynmalwik: Strong earthquake knocks Napa Valley: Early-morning magnitude 6.0 temblor rattles residents of San Francisco B... http://t.…	not_related_or_irrelevant	2.0
24	8	2014	20	43	26	38.73398972015949	-122.99230972963372	RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA	other_useful_information	0.0
24	8	2014	20	43	14	41.49339020881304	-120.73625290834468	Power has been restored to about 9,000 homes, 21,000 people are still without power. http://t.co/fJKbrdjw0V	other_useful_information	1.0
24	8	2014	20	43	14	35.5705823764112	-118.91862964461208	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	28	32.70486374974931	-116.62238259930649	California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http://t.co/FoAmlHtrg4	injured_or_dead_people	-3.0
24	8	2014	20	43	4	34.591077043788445	-115.68712343635087	RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	33	41.84295200785243	-122.37448522512095	RT @anamericangod: hmm big earthquake in the napa valley where they make lots of alcohol wines. drinking alcohol is a sin. coincidence? rea…	infrastructure_and_utilities_damage	-1.0
24	8	2014	20	43	13	36.612782557044156	-118.14681430009355	RT @mgafni: Historic #Napa courthouse damage; loose masonry everywhere on this block #napaquake http://t.co/G0EjkX0Mtd	other_useful_information	-7.0
24	8	2014	20	43	23	33.008526811031444	-116.39698203859648	Hope all our homies in the #HempBeachNation who were apart of that California earthquake are all ok and safe! I... http://t.co/mGzszSBZeM	injured_or_dead_people	3.0
24	8	2014	20	43	18	41.7537697445543	-121.06975523435015	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	other_useful_information	1.0
24	8	2014	20	43	27	40.97209900078714	-120.67785005956104	RT @mgafni: Backside of historic downtown #Napa home folded all different ways #napaquake http://t.co/9f2nEliyJI	not_related_or_irrelevant	0.0
24	8	2014	20	43	4	40.62227431247555	-121.85553567896105	RT @Crypt0nymous: Choose the reasonable reaction: State of Emergency declared after... [✔️] -California earthquake. [🚫] -death of unarmed t…	other_useful_information	-4.0
24	8	2014	20	43	33	39.117274089581535	-120.60821477633179	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	infrastructure_and_utilities_damage	1.0
24	8	2014	20	43	31	34.90840303326949	-116.64768522849282	RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA	sympathy_and_emotional_support	0.0
24	8	2014	20	43	22	34.509185655228144	-116.66390035727484	Numerous Buildings Uninhabitable After Bay Area Earthquake   via @TheBlaze  http://t.co/PBx7rRQk6q	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	12	40.21982676359687	-120.61866341757413	RT @kron4news: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJO …	other_useful_information	0.0
24	8	2014	20	43	21	35.62536239194692	-119.71234231315945	RT @USGS: The 6.0 M near the Bay Area this morning was the largest quake to hit that area since the Loma Prieta earthquake almost 25 years …	other_useful_information	0.0
24	8	2014	20	43	23	35.83995070674838	-118.578274930679	RT @WatchCTVNews: Strongest earthquake in decades shakes California residents: http://t.co/R4qDuN8Vv6 http://t.co/8TKFXxqlIP	other_useful_information	2.0
24	8	2014	20	43	8	37.958488317779114	-119.36673762160322	RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	9	34.00294720692611	-116.9608630793508	Praying for our California TBCS Family in the Bay area in the wake of the earthquake.  Hoping you and your families are safe.	other_useful_information	4.0
24	8	2014	20	43	5	38.369356487463975	-121.1840403009498	RT @danielpunkass: Viral images of Napa wine fallen to the floor in quake. Don't mean to be callous, but did these wineries not know where …	other_useful_information	-2.0
24	8	2014	20	43	19	41.98088177173774	-123.49797476301701	I'm a farmers wife, we're tough. -Capp Heritage tasting room owner calls the #napaquake heart wrenching http://t.co/rJuHA6lKpS	other_useful_information	-2.0
24	8	2014	20	43	6	36.737403395678	-121.53385917123116	"Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http://t.co/LzstpEy6lu"	infrastructure_and_utilities_damage	1.0
24	8	2014	20	43	24	34.794878893241695	-116.33982593779123	RT @DailyBreezeNews: #NapaEarthquake: Southern California reacts to #BayAreaQuake  http://t.co/pDPN1BI4r0 #earthquake #napaquake #Napa http…	other_useful_information	0.0
24	8	2014	20	43	29	34.24881394935525	-118.71726438747628	RT @TheloniousCrunk: Yes that is a barrel in a forklift. #napa #earthquake http://t.co/PP9Ti2pMPT	other_useful_information	1.0
24	8	2014	20	43	17	34.89266079615932	-118.87127177973956	RT @sfchronicle: Update: Injury toll from #Napaquake has risen to 120. http://t.co/Ejj6x6QIFY http://t.co/K30rlaKwLP	injured_or_dead_people	-2.0
24	8	2014	20	43	32	33.836086203174894	-116.23552226282894	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	displaced_people_and_evacuations	1.0
24	8	2014	20	43	25	33.91254209504219	-115.954496390696	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	other_useful_information	1.0
24	8	2014	20	43	22	36.17784232617164	-121.42401946447558	ALERT: University of California, Berkeley ShakeAlert system gave 10-second warning of 'light' shaking before earthquake- mercnews ...	sympathy_and_emotional_support	-4.0
24	8	2014	20	43	28	39.74584456324105	-123.29684702367331	SURVEILLANCE VIDEOS: Cameras Capture South Napa Quake http://t.co/ozs2ycmup5 http://t.co/w51iKSDrME	other_useful_information	0.0
24	8	2014	20	43	19	40.56350273336476	-121.14192171728052	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	not_related_or_irrelevant	1.0
24	8	2014	20	43	4	35.20087321904061	-115.828526087227	RT @SJVGrapes: Wow! It'll be a real puzzle organizing that room. RT @matthiassonwine: Will be barrel pickup sticks #napaearthquake http://t…	other_useful_information	4.0
24	8	2014	20	43	5	36.557532262249545	-121.47281660040156	RT @JeffreyGuterman: MT @vickydnguyen: Skater finds upside to #earthquake damage in #Napa. Photo by Jeremy Carroll. http://t.co/vujP2A9Np2 …	other_useful_information	-3.0
24	8	2014	20	43	4	38.55421337138552	-121.66105174943544	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	other_useful_information	-3.0
24	8	2014	20	43	8	35.47767952174862	-120.60543616374198	Strongest Earthquake in 25 Years Hits Northern California http://t.co/aZ8JvvjHJz	other_useful_information	2.0
24	8	2014	20	43	13	34.134739932244685	-116.34422553148164	RT @NapaCoRedCross: If you are cleaning up your home or business, make sure to protect yourself with gloves, shoes, long-sleeves, and pants…	not_related_or_irrelevant	1.0
24	8	2014	20	43	21	36.23406519459079	-118.34665323209494	RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake	infrastructure_and_utilities_damage	0.0
24	8	2014	20	43	28	41.48088014418757	-122.00068953228164	RT @TheloniousCrunk: Yes that is a barrel in a forklift. #napa #earthquake http://t.co/PP9Ti2pMPT	other_useful_information	1.0
24	8	2014	20	43	28	40.513348733425865	-122.88633199507326	RT @owwash: Earthquake in Napa Valley CA http://t.co/LJLnxjSGjY #tlot #CApol #gop	infrastructure_and_utilities_damage	0.0
